Task_ID,Order_ID,Relationship,Team_Name,Task_Type,Notes,Agent_ID,Distance(m),Total_Time_Taken(min),Task_Status,Ref_Images,Rating,Review,Latitude,Longitude,Tags,Promo_Applied,Custom_Template_ID,Task_Details_QTY,Task_Details_AMOUNT,Special_Instructions,Tip,Delivery_Charges,Discount,Subtotal,Payment_Type,Task_Category,Earning,Pricing
313871263,"YR-8887792,0",3.14E+29,Default Team,Delivery,,1132867,0,0.17,Completed,-,0,-,6.5278176,3.369006,,-,Order_Details,1,₦ 1800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,9850,CASH,-,-,-
313871096,"YR-8887776,0",3.14E+29,Default Team,Delivery,,1132867,580,1.72,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313871096,"YR-8887776,0",3.14E+29,Default Team,Delivery,,1132867,580,1.72,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,8600,CASH,-,-,-
313870296,"YR-8887708,0",3.14E+29,Default Team,Delivery,,1132867,742,8.68,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313870296,"YR-8887708,0",3.14E+29,Default Team,Delivery,,1132867,742,8.68,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 4800.00,-,-,-,-,-,-,-,-,-
313870296,"YR-8887708,0",3.14E+29,Default Team,Delivery,,1132867,742,8.68,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 5100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,13700,CASH,-,-,-
313869944,"YR-8887687,0",3.14E+29,Default Team,Delivery,,1132867,0,0.15,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 73000.00,-,-,-,-,-,-,-,-,-
313869944,"YR-8887687,0",3.14E+29,Default Team,Delivery,,1132867,0,0.15,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 30000.00,-,-,-,-,-,-,-,-,-
313869944,"YR-8887687,0",3.14E+29,Default Team,Delivery,,1132867,0,0.15,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 6200.00,-,-,-,-,-,-,-,-,-
313869944,"YR-8887687,0",3.14E+29,Default Team,Delivery,,1132867,0,0.15,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 26500.00,-,-,-,-,-,-,-,-,-
313869944,"YR-8887687,0",3.14E+29,Default Team,Delivery,,1132867,0,0.15,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,2,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,140500,CASH,-,-,-
313868256,"YR-8887528,0",3.14E+29,Default Team,Delivery,,1132867,0,0.12,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313839669,"YR-8885365,0",3.14E+29,Default Team,Delivery,,1132867,236,2.88,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,3,₦ 60600.00,-,-,-,-,-,-,-,-,-
313839669,"YR-8885365,0",3.14E+29,Default Team,Delivery,,1132867,236,2.88,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,81800,CASH,-,-,-
313838999,"YR-8885327,0",3.14E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.549987,3.3772864,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313837559,"YR-8885247,0",3.14E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313836850,"YR-8885211,0",3.14E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313835541,"YR-8885143,0",3.14E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,4,₦ 80800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,80800,CASH,-,-,-
313835039,"YR-8885115,0",3.14E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313832878,"YR-8885012,0",3.14E+29,Default Team,Delivery,,1132867,5349,38.48,Completed,-,0,-,6.5444125,3.4017378,,-,Order_Details,6,₦ 121200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,121200,CASH,-,-,-
313809014,"YR-8884185,0",3.14E+29,Default Team,Delivery,,1106729,2483,312.37,Completed,-,0,-,6.5384808,3.3941161,,-,Order_Details,4,₦ 10800.00,-,-,-,-,-,-,-,-,-
313809014,"YR-8884185,0",3.14E+29,Default Team,Delivery,,1106729,2483,312.37,Completed,-,0,-,6.5384808,3.3941161,,-,Order_Details,1,₦ 3800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,14600,CASH,-,-,-
313800195,"YR-8883960,0",3.14E+29,Default Team,Delivery,,1132867,0,0.18,Completed,-,0,-,6.5508432,3.3978238,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313800195,"YR-8883960,0",3.14E+29,Default Team,Delivery,,1132867,0,0.18,Completed,-,0,-,6.5508432,3.3978238,,-,Order_Details,1,₦ 2800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,6600,CASH,-,-,-
313798833,"YR-8883927,0",3.14E+29,Default Team,Delivery,,1132867,0,0.5,Completed,-,0,-,6.5286425,3.3759179,,-,Order_Details,1,₦ 25000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,25000,CASH,-,-,-
313785223,"YR-8883619,0",3.14E+29,Default Team,Delivery,,1106729,2817,357.13,Completed,-,0,-,6.5348636,3.3734041,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313778604,"YR-8883469,0",3.14E+29,Default Team,Delivery,,1132867,85,8.25,Completed,-,0,-,6.5656092,3.3880288,,-,Order_Details,1,₦ 25000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,25000,CASH,-,-,-
313769338,"YR-8883274,0",3.14E+29,Default Team,Delivery,,1132867,3299,32.8,Completed,-,0,-,6.5589564,3.3867683,,-,Order_Details,1,₦ 3800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3800,CASH,-,-,-
313759986,"YR-8883070,0",3.14E+29,Default Team,Delivery,,1132867,434,6.68,Completed,-,0,-,6.5451995,3.3920276,,-,Order_Details,1,₦ 24500.00,-,-,-,-,-,-,-,-,-
313759986,"YR-8883070,0",3.14E+29,Default Team,Delivery,,1132867,434,6.68,Completed,-,0,-,6.5451995,3.3920276,,-,Order_Details,1,₦ 7600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,32100,CASH,-,-,-
313755046,"YR-8882953,0",3.14E+29,Default Team,Delivery,,1132867,160,9.55,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 7600.00,-,-,-,-,-,-,-,-,-
313755046,"YR-8882953,0",3.14E+29,Default Team,Delivery,,1132867,160,9.55,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 5100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,12700,CASH,-,-,-
313752998,"YR-8882913,0",3.14E+29,Default Team,Delivery,,1132867,0,0.1,Completed,-,0,-,6.5536278,3.4006205,,-,Order_Details,1,₦ 22000.00,-,-,-,-,-,-,-,-,-
313752998,"YR-8882913,0",3.14E+29,Default Team,Delivery,,1132867,0,0.1,Completed,-,0,-,6.5536278,3.4006205,,-,Order_Details,1,₦ 3800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,25800,CASH,-,-,-
313736279,"YR-8882522,0",3.14E+29,Default Team,Delivery,,1132867,569,17.1,Completed,-,0,-,6.5345307,3.3890588,,-,Order_Details,10,₦ 202000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,202000,CASH,-,-,-
313734621,"YR-8882474,0",3.14E+29,Default Team,Delivery,,1132867,611,17.58,Completed,-,0,-,6.5541182,3.3957391,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313728371,"YR-8882315,0",3.14E+29,Default Team,Delivery,,1106729,2817,357.83,Completed,-,0,-,6.5374555,3.3797922,,-,Order_Details,5,₦ 101000.00,-,-,-,-,-,-,-,-,-
313728371,"YR-8882315,0",3.14E+29,Default Team,Delivery,,1106729,2817,357.83,Completed,-,0,-,6.5374555,3.3797922,,-,Order_Details,2,₦ 42400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,143400,CASH,-,-,-
313725439,"YR-8882244,0",3.14E+29,Default Team,Delivery,,1132867,42,1.15,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 3800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3800,CASH,-,-,-
313724305,"YR-8882219,0",3.14E+29,Default Team,Delivery,,1132867,634,17.72,Completed,-,0,-,6.5429988,3.3884335,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313723681,"YR-8882203,0",3.14E+29,Default Team,Delivery,,1132867,645,17.8,Completed,-,0,-,6.5143085,3.3591261,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313721331,"YR-8882150,0",3.14E+29,Default Team,Delivery,,1106729,0,459.68,Completed,-,0,-,6.5374555,3.3797922,,-,Order_Details,3,₦ 60600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,60600,CASH,-,-,-
313717851,"YR-8882053,0",3.14E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313714350,"YR-8881959,0",3.14E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313711667,"YR-8881894,0",3.14E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5506181,3.3994835,,-,Order_Details,5,₦ 101000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,101000,CASH,-,-,-
313681673,"YR-8881008,0",3.14E+29,Default Team,Delivery,,1106729,6239,586.35,Completed,-,0,-,6.539349,3.3822283,,-,Order_Details,3,₦ 18900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,18900,CASH,-,-,-
313681012,"YR-8880975,0",3.14E+29,Default Team,Delivery,,1106729,6249,585.02,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 3950.00,-,-,-,-,-,-,-,-,-
313681012,"YR-8880975,0",3.14E+29,Default Team,Delivery,,1106729,6249,585.02,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 4100.00,-,-,-,-,-,-,-,-,-
313681012,"YR-8880975,0",3.14E+29,Default Team,Delivery,,1106729,6249,585.02,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 4250.00,-,-,-,-,-,-,-,-,-
313681012,"YR-8880975,0",3.14E+29,Default Team,Delivery,,1106729,6249,585.02,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 2700.00,-,-,-,-,-,-,-,-,-
313681012,"YR-8880975,0",3.14E+29,Default Team,Delivery,,1106729,6249,585.02,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 3100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,18100,CASH,-,-,-
313680350,"YR-8880941,0",3.14E+29,Default Team,Delivery,,1106729,6289,644.07,Completed,-,0,-,6.5240683,3.3896073,,-,Order_Details,2,₦ 12600.00,-,-,-,-,-,-,-,-,-
313680350,"YR-8880941,0",3.14E+29,Default Team,Delivery,,1106729,6289,644.07,Completed,-,0,-,6.5240683,3.3896073,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17400,CASH,-,-,-
313679834,"YR-8880926,0",3.14E+29,Default Team,Delivery,,1106729,4986,448.58,Completed,-,0,-,6.5162065,3.3739969,,-,Order_Details,1,₦ 22000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22000,CASH,-,-,-
313678004,"YR-8880868,0",3.14E+29,Default Team,Delivery,,1106729,4986,448.35,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,3,₦ 60600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,60600,CASH,-,-,-
313677143,"YR-8880831,0",3.14E+29,Default Team,Delivery,,1106729,4986,448.25,Completed,-,0,-,6.5371712,3.3792144,,-,Order_Details,4,₦ 80800.00,-,-,-,-,-,-,-,-,-
313677143,"YR-8880831,0",3.14E+29,Default Team,Delivery,,1106729,4986,448.25,Completed,-,0,-,6.5371712,3.3792144,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,102000,CASH,-,-,-
313675256,"YR-8880780,0",3.14E+29,Default Team,Delivery,,1106729,0,454.37,Completed,-,0,-,6.5426898,3.3970024,,-,Order_Details,15,₦ 303000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,303000,CASH,-,-,-
313464409,"YR-8874759,0",3.13E+29,Default Team,Delivery,,1106729,207,38.53,Completed,-,0,-,6.5376805,3.3936525,,-,Order_Details,1,₦ 20200.00,-,-,-,-,-,-,-,-,-
313464409,"YR-8874759,0",3.13E+29,Default Team,Delivery,,1106729,207,38.53,Completed,-,0,-,6.5376805,3.3936525,,-,Order_Details,1,₦ 25000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,45200,CASH,-,-,-
313456058,"YR-8874225,0",3.13E+29,Default Team,Delivery,,1106729,207,50.4,Completed,-,0,-,6.5391128,3.3945568,,-,Order_Details,1,₦ 17000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17000,CASH,-,-,-
313453817,"YR-8874007,0",3.13E+29,Default Team,Delivery,,1132867,0,81.73,Completed,-,0,-,6.5517129,3.4015065,,-,Order_Details,10,₦ 202000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,202000,CASH,-,-,-
313445643,"YR-8873329,0",3.13E+29,Default Team,Delivery,,1133722,0,13.03,Completed,-,0,-,6.5330836,3.3962398,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313445459,"YR-8873313,0",3.13E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313444552,"YR-8873243,0",3.13E+29,Default Team,Delivery,,1133722,0,12.7,Completed,-,0,-,6.5329099,3.3959879,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313438739,"YR-8872857,0",3.13E+29,Default Team,Delivery,,1133722,0,10.85,Completed,-,0,-,6.5112297,3.3837733,,-,Order_Details,1,₦ 26500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,26500,CASH,-,-,-
313438417,"YR-8872816,0",3.13E+29,Default Team,Delivery,,1132867,863,4.65,Completed,-,0,-,6.55368,3.3780432,,-,Order_Details,1,₦ 20200.00,-,-,-,-,-,-,-,-,-
313438417,"YR-8872816,0",3.13E+29,Default Team,Delivery,,1132867,863,4.65,Completed,-,0,-,6.55368,3.3780432,,-,Order_Details,1,₦ 25000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,45200,CASH,-,-,-
313437794,"YR-8872756,0",3.13E+29,Default Team,Delivery,,1132867,324,1.9,Completed,-,0,-,6.5558823,3.3932948,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4800,CASH,-,-,-
313436994,"YR-8872697,0",3.13E+29,Default Team,Delivery,,1132867,405,18.72,Completed,-,0,-,6.5373771,3.3965285,,-,Order_Details,1,₦ 22000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22000,CASH,-,-,-
313435859,"YR-8872603,0",3.13E+29,Default Team,Delivery,,1106729,29,0.23,Completed,-,0,-,6.5287123,3.3775759,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4800,CASH,-,-,-
313435544,"YR-8872559,0",3.13E+29,Default Team,Delivery,,1106729,0,43.92,Completed,-,0,-,6.5287123,3.3775759,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4800,CASH,-,-,-
313411665,"YR-8870613,0",3.13E+29,Default Team,Delivery,,1132867,0,0.22,Completed,-,0,-,6.5536278,3.4006205,,-,Order_Details,5,₦ 101000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,101000,CASH,-,-,-
313319235,"YR-8867247,0",3.13E+29,Default Team,Delivery,,1133722,-,78.62,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313314404,"YR-8867151,0",3.13E+29,Default Team,Delivery,,1132867,39,0.12,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 4100.00,-,-,-,-,-,-,-,-,-
313314404,"YR-8867151,0",3.13E+29,Default Team,Delivery,,1132867,39,0.12,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,8900,CASH,-,-,-
313311611,"YR-8867084,0",3.13E+29,Default Team,Delivery,,1133722,662,6.33,Completed,-,0,-,6.5372685,3.3850368,,-,Order_Details,2,₦ 40400.00,-,-,-,-,-,-,-,-,-
313311611,"YR-8867084,0",3.13E+29,Default Team,Delivery,,1133722,662,6.33,Completed,-,0,-,6.5372685,3.3850368,,-,Order_Details,1,₦ 19500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,59900,CASH,-,-,-
313302744,"YR-8866850,0",3.13E+29,Default Team,Delivery,,1133722,2526,22.47,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313292840,"YR-8866572,0",3.13E+29,Default Team,Delivery,,1132867,79,0.27,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4800,CASH,-,-,-
313288923,"YR-8866485,0",3.13E+29,Default Team,Delivery,,1132867,49,0.2,Completed,-,0,-,6.5656092,3.3880288,,-,Order_Details,1,₦ 6200.00,-,-,-,-,-,-,-,-,-
313288923,"YR-8866485,0",3.13E+29,Default Team,Delivery,,1132867,49,0.2,Completed,-,0,-,6.5656092,3.3880288,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11000,CASH,-,-,-
313286603,"YR-8866436,0",3.13E+29,Default Team,Delivery,,1133722,0,0.18,Completed,-,0,-,6.5429988,3.3884335,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313282730,"YR-8866347,0",3.13E+29,Default Team,Delivery,,1132867,12,24.88,Completed,-,0,-,6.5561258,3.3880652,,-,Order_Details,1,₦ 6300.00,-,-,-,-,-,-,-,-,-
313282730,"YR-8866347,0",3.13E+29,Default Team,Delivery,,1132867,12,24.88,Completed,-,0,-,6.5561258,3.3880652,,-,Order_Details,1,₦ 4250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10550,CASH,-,-,-
313280274,"YR-8866287,0",3.13E+29,Default Team,Delivery,,1133722,742,40.62,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313267206,"YR-8865986,0",3.13E+29,Default Team,Delivery,,1133722,442,2.25,Completed,-,0,-,6.5429988,3.3884335,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313265326,"YR-8865943,0",3.13E+29,Default Team,Delivery,,1133722,1297,46.77,Completed,-,0,-,6.5427047,3.3841072,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313264368,"YR-8865924,0",3.13E+29,Default Team,Delivery,,-,-,0,Cancelled,-,0,-,6.5427047,3.3841072,,-,Order_Details,2,₦ 10400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10400,CASH,-,-,-
313263462,"YR-8865898,0",3.13E+29,Default Team,Delivery,,1133722,941,3.68,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313261034,"YR-8865845,0",3.13E+29,Default Team,Delivery,,-,-,0,Cancelled,-,0,-,6.5260021,3.3474892,,-,Order_Details,1,₦ 2000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,2000,CASH,-,-,-
313260007,"YR-8865829,0",3.13E+29,Default Team,Delivery,,1133722,692,3.97,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313259432,"YR-8865814,0",3.13E+29,Default Team,Delivery,,1132867,103,1.23,Completed,-,0,-,6.5456338,3.3955957,,-,Order_Details,1,₦ 6300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,6300,CASH,-,-,-
313259199,"YR-8865805,0",3.13E+29,Default Team,Delivery,,1133722,2526,25.03,Completed,-,0,-,6.5296605,3.3951343,,-,Order_Details,4,₦ 80800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,80800,CASH,-,-,-
313258457,"YR-8865787,0",3.13E+29,Default Team,Delivery,,1106729,5918,98.88,Completed,-,0,-,6.5371712,3.3792144,,-,Order_Details,5,₦ 101000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,101000,CASH,-,-,-
313257802,"YR-8865770,0",3.13E+29,Default Team,Delivery,,1133722,378,1.88,Completed,-,0,-,6.5372976,3.3828237,,-,Order_Details,5,₦ 101000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,101000,CASH,-,-,-
313257027,"YR-8865752,0",3.13E+29,Default Team,Delivery,,1106729,5907,117.48,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,3,₦ 60600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,60600,CASH,-,-,-
313250827,"YR-8865611,0",3.13E+29,Default Team,Delivery,,1132867,290,7.05,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 7600.00,-,-,-,-,-,-,-,-,-
313250827,"YR-8865611,0",3.13E+29,Default Team,Delivery,,1132867,290,7.05,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 5100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,12700,CASH,-,-,-
313247517,"YR-8865503,0",3.13E+29,Default Team,Delivery,,1133722,6793,98.95,Completed,-,0,-,6.5499951,3.4039785,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313246189,"YR-8865466,0",3.13E+29,Default Team,Delivery,,1133722,6793,99.07,Completed,-,0,-,6.5502553,3.4006058,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313244136,"YR-8865409,0",3.13E+29,Default Team,Delivery,,1132867,949,14.68,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 3800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3800,CASH,-,-,-
313244044,"YR-8865404,0",3.13E+29,Default Team,Delivery,,1133722,1572,14.92,Completed,-,0,-,6.5506181,3.3994835,,-,Order_Details,5,₦ 101000.00,-,-,-,-,-,-,-,-,-
313244044,"YR-8865404,0",3.13E+29,Default Team,Delivery,,1133722,1572,14.92,Completed,-,0,-,6.5506181,3.3994835,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,122200,CASH,-,-,-
313242014,"YR-8865351,0",3.13E+29,Default Team,Delivery,,1132867,941,13.28,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313242014,"YR-8865351,0",3.13E+29,Default Team,Delivery,,1132867,941,13.28,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 4800.00,-,-,-,-,-,-,-,-,-
313242014,"YR-8865351,0",3.13E+29,Default Team,Delivery,,1132867,941,13.28,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 5100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,13700,CASH,-,-,-
313223841,"YR-8864894,0",3.13E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.549987,3.3772864,,-,Order_Details,1,₦ 20200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20200,CASH,-,-,-
313220950,"YR-8864820,0",3.13E+29,Default Team,Delivery,,1132867,0,2.03,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313220950,"YR-8864820,0",3.13E+29,Default Team,Delivery,,1132867,0,2.03,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 4800.00,-,-,-,-,-,-,-,-,-
313220950,"YR-8864820,0",3.13E+29,Default Team,Delivery,,1132867,0,2.03,Completed,-,0,-,6.5583517,3.3914817,,-,Order_Details,1,₦ 6300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,14900,CASH,-,-,-
313215253,"YR-8864644,0",3.13E+29,Default Team,Delivery,,1132867,0,9.07,Completed,-,0,-,6.5589564,3.3867683,,-,Order_Details,1,₦ 3800.00,-,-,-,-,-,-,-,-,-
313215253,"YR-8864644,0",3.13E+29,Default Team,Delivery,,1132867,0,9.07,Completed,-,0,-,6.5589564,3.3867683,,-,Order_Details,1,₦ 4800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,8600,CASH,-,-,-
313181663,"YR-8863680,0",3.13E+29,Default Team,Delivery,,1106729,35054,281.8,Completed,-,0,-,6.539349,3.3822283,,-,Order_Details,4,₦ 25200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,25200,CASH,-,-,-
313179893,"YR-8863636,0",3.13E+29,Default Team,Delivery,,1106729,35066,304.05,Completed,-,0,-,6.5372961,3.3785475,,-,Order_Details,2,₦ 40400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,40400,CASH,-,-,-
313178710,"YR-8863618,0",3.13E+29,Default Team,Delivery,,1106729,35066,293.87,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,4,₦ 80800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,80800,CASH,-,-,-
313171191,"YR-8863477,0",3.13E+29,Default Team,Delivery,,1106729,0,326.13,Completed,-,0,-,6.4845065,3.3856065,,-,Order_Details,5,₦ 101000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,101000,CASH,-,-,-
313024427,"YR-8859845,0",3.13E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5398402,3.3947274,,-,Order_Details,2,₦ 4400.00,-,-,-,-,-,-,-,-,-
